,authors,title,titlelink,journal,year
196,"S Kaufmann, S Kruck, U Kramer, S Gatidis, A Stenzl, M Roethke, ...",Direct comparison of targeted MRI-guided biopsy with systematic transrectal ultrasound-guided biopsy in patients with previous negative prostate biopsies,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:ufrVoPGSRksC,"Urologia internationalis 94 (3), 319-325",2015
197,"S Mangold, S Gatidis, O Luz, B König, C Schabel, MN Bongers, TG Flohr, ...",Single-source dual-energy computed tomography: use of monoenergetic extrapolation for a reduction of metal artifacts,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:GnPB-g6toBAC,"Investigative radiology 49 (12), 788-793",2014
198,"NF Schwenzer, H Schmidt, S Gatidis, C Brendle, M Müller, I Königsrainer, ...",Measurement of apparent diffusion coefficient with simultaneous MR/positron emission tomography in patients with peritoneal carcinomatosis: Comparison with 18F‐FDG‐PET,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:yD5IFk8b50cC,"Journal of Magnetic Resonance Imaging 40 (5), 1121-1128",2014
199,"JF Schäfer, S Gatidis, H Schmidt, B Gückel, I Bezrukov, CA Pfannenberg, ...",Simultaneous whole-body PET/MR imaging in comparison to PET/CT in pediatric oncology: initial results,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:pyW8ca7W8N0C,"Radiology 273 (1), 220-231",2014
200,"U Grosse, J Hetzel, L Gündel, S Gatidis, R Syha, C Schabel, F Springer, ...",Impact of Endobronchial Coiling for Lung Volume Reduction on Pulmonary Volume and Attenuation: Preinterventional and Postinterventional Computed Tomography—Quantification …,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=200&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:O3NaXMp0MMsC,"Journal of Computer Assisted Tomography 38 (5), 779-785",2014
201,"S Gatidis, H Schmidt, P Martirosian, NF Schwenzer",Development of an MRI phantom for diffusion‐weighted imaging with independent adjustment of apparent diffusion coefficient values and T2 relaxation times,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=200&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:HDshCWvjkbEC,"Magnetic resonance in medicine 72 (2), 459-463",2014
202,"JF Schäfer, S Gatidis, C la Fougère, CD Claussen, I Tsiflikas",Grundzüge der MRT-Diagnostik einschließlich Ganzkörper-Bildgebung in der pädiatrischen Onkologie,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=200&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:dhFuZR0502QC,"Der Nuklearmediziner 37 (02), 109-118",2014
203,"HF Wehrl, S Wiehr, MR Divine, S Gatidis, GT Gullberg, FC Maier, ...",Preclinical and translational PET/MR imaging,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=200&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:hqOjcs7Dif8C,"Journal of Nuclear Medicine 55 (Supplement 2), 11S-18S",2014
204,"U Grosse, J Hetzel, L Gündel, S Gatidis, R Syha, C Schabel, M Horger, ...",Endobronchiale Coil-Implantation bei heterogenem Lungenemphysem–eine auf die Lungenlappen bezogene Analyse quantitativer CT-Veränderungen zum Verständnis der zugrundeliegenden …,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=200&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:sSrBHYA8nusC,RöFo-Fortschritte auf dem Gebiet der Röntgenstrahlen und der bildgebenden …,2014
205,S Gatidis,Ganzkörper–MRT und simultane Ganzkörper-PET/MRT in der pädiatrischen Onkologie,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=200&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:xtRiw3GOFMkC,RöFo-Fortschritte auf dem Gebiet der Röntgenstrahlen und der bildgebenden …,2014
206,"S Kaufmann, S Gatidis, S Kruck, U Kramer",Immediate comparison of targeted MRI-guided biopsy with systematic transrectal ultrasound guided biopsy in patients with previous negative prostate biopsies,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=200&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:cFHS6HbyZ2cC,RöFo-Fortschritte auf dem Gebiet der Röntgenstrahlen und der bildgebenden …,2014
207,"B Klumpp, NF Schwenzer, S Gatidis, I Koenigsrainer, A Koenigsrainer, ...",Assessment of relapse in patients with peritoneal carcinomatosis after cytoreductive surgery and hyperthermic intraperitoneal chemotherapy using F-18-FDG-PET/CT,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=200&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:pqnbT2bcN3wC,RöFo-Fortschritte auf dem Gebiet der Röntgenstrahlen und der bildgebenden …,2014
208,"S Gatidis, H Schmidt, M Scharpf, P Martirosian, S Kruck, I Bezrukov, ...",Entwicklung und Validierung eines automatisierten Verfahrens zur unüberwachten Detektion maligner Läsionen der Prostata auf multiparametrischen PET/MRT-Datensätzen,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=200&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:k_IJM867U9cC,RöFo-Fortschritte auf dem Gebiet der Röntgenstrahlen und der bildgebenden …,2014
209,"S Mangold, S Gatidis, C Schabel, M Bongers, O Luz, CD Claussen, ...",Monoenergetische Bildgebung mittels Single-Source Dual Energy CT: Einsatz zur Reduktion von Metallartefakten,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=200&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:3fE2CSJIrl8C,RöFo-Fortschritte auf dem Gebiet der Röntgenstrahlen und der bildgebenden …,2014
210,"S Gatidis, H Schmidt, NF Schwenzer",Entwicklung eines Verfahrens zur Kontrastoptimierung diffusionsgewichteter MR Datensätze,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=200&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:u5HHmVD_uO8C,RöFo-Fortschritte auf dem Gebiet der Röntgenstrahlen und der bildgebenden …,2014
211,"NF Schwenzer, M Schmid, S Gatidis, H Schmidt, C Brendle, C la Fougre, ...",Assessment of bone marrow adipose tissue and glucose metabolism in a whole body MR/PET system: distribution patterns and correlation with anthropometric data,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=200&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:XoXfffV-tXoC,"Proc. Intl. Soc. Mag. Reson. Med 22, 2817",2014
212,"P Martirosian, M Erb, S Will, F Schick, S Gatidis, H Schmidt, ...",Multiband-accelerated diffusion-weighted MR imaging of the abdominal organs: Initial experiences,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=200&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:foquWX3nUaYC,"Proc. Intl. Soc. Mag. Reson. Med 22, 2269",2014
213,"S Gatidis, P Martirosian, T Küstner, I Bezrukov, M Scharpf, C Schraml, ...",Combined unsupervised-supervised classification of multiparametric PET/MRI imaging data of the prostate,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=200&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:b1wdh0AR-JQC,"Proc. Intl. Soc. Mag. Reson. Med 22, 0552",2014
214,"T Kustner, S Gatidis, C Wurslin, NF Schwenzer, B Yang",ESPReSSo: A Compressed Sensing partial k-space acquisition and reconstruction,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=200&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:wbdj-CoPYUoC,"Proc. Intl. Soc. Mag. Reson. Med. ISMRM 22, 1547",2014
215,"D Thorwarth, S Böke, S Leibfarth, H Schmidt, S Gatidis, N Schwenzer, ...",PD-0136: Hypoxia imaging and functional MR using combined FMISO PET/MRI in head and neck cancer (HNC),https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=200&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:uWQEDVKXjbEC,"Radiotherapy and Oncology, S53",2014
216,"R Winter, S Leibfarth, DH Paulus, HH Quick, S Gatidis, H Schmidt, ...",OC-0083: Evaluation of a dedicated radiotherapy positioning solution for combined PET/MR imaging,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=200&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:dfsIfKJdRG4C,"Radiotherapy and Oncology, S33",2014
217,"JF Schäfer, S Gatidis, C la Fougère, CD Claussen, I Tsiflikas",Principles of MR-Imaging Including Whole-Body MRI in Pediatric Oncology,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=200&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:iH-uZ7U-co4C,"Der Nuklearmediziner 37 (02), 109-118",2014
218,"J Schäfer, S Gatidis, B Gückel, I Tsiflikas, H Schmidt, C Pfannenberg, ...",MR/PET Untersuchungen bei Kindern und Jungendlichen mit soliden Tumoren im Vergleich zur PET/CT,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=200&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:4DMP91E08xMC,RöFo-Fortschritte auf dem Gebiet der Röntgenstrahlen und der bildgebenden …,2013
219,"S Gatidis, H Schmidt, CD Claussen, NF Schwenzer",Multiparametric imaging with simultaneous MR/PET. Methodological aspects and possible clinical applications,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=200&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:ns9cj8rnVeAC,"Der Radiologe 53 (8), 669-675",2013
221,"S Gatidis, H Schmidt, S Kaufmann, S Kruck, M Mueller, C Claussen, ...",Simultaneous C11-choline MR/PET of the prostate-Feasibility and multiparametric analysis,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=200&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:TFP_iSt0sucC,"Journal of Nuclear Medicine 54 (supplement 2), 1592-1592",2013
222,"C Pfannenberg, C Schraml, H Schmidt, C Brendle, S Gatidis, C Claussen, ...",Analysis of peritoneal carcinomatosis with diffusion-weighted MRI and 18F-FDG-PET by a simultaneous whole-body MR/PET with histopathological correlation,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=200&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:hFOr9nPyWt4C,"Journal of Nuclear Medicine 54 (supplement 2), 548-548",2013
223,"S Kaufmann, A Sauter, D Spira, S Gatidis, D Ketelsen, M Heuschmid, ...",Tin-filter enhanced dual-energy-CT: image quality and accuracy of CT numbers in virtual noncontrast imaging,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=200&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:IWHjjKOFINEC,"Academic radiology 20 (5), 596-603",2013
224,"D Thorwarth, S Welz, N Schwenzer, S Gatidis, H Schmidt, C Pfannenberg, ...",Multiparametric Hypoxia Imaging with combined [18F]-FMISO MR/PET in Head and Neck Cancer for individualization of Radiotherapy,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=200&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:MXK_kJrjxJIC,"STRAHLENTHERAPIE UND ONKOLOGIE 189, 31-31",2013
225,"C Brendle, H Schmidt, S Gatidis, M Mueller, C Claussen, C Pfannenberg, ...",PET/CT and simultaneous MR/PET in patients with suspicion of prostate cancer recurrence: Diffusion weighted imaging and C11-choline uptake for N staging,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=200&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:_FxGoFyzp5QC,"Journal of Nuclear Medicine 54 (supplement 2), 342-342",2013
226,"C Brendle, H Schmidt, S Gatidis, M Müller, C Pfannenberg, CD Claussen, ...",Diffusionsbildgebung und 11C-Cholin-Uptakeverhalten zum Lymphknotenstaging in PET/CT und simultaner MR/PET bei Patienten mit Verdacht auf Prostatakarzinomrezidiv,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=200&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:JV2RwH3_ST0C,RöFo-Fortschritte auf dem Gebiet der Röntgenstrahlen und der bildgebenden …,2013
227,"NF Schwenzer, C Schraml, H Schmidt, C Brendle, M Müller, S Gatidis, ...",Histopathologische Korrelation von Peritonealkarzinose-Herden mit Diffusionsgewichteter Bildgebung und F18-FDG-PET an einem simultanen Ganzkörper-MR/PET,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=200&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:4JMBOYKVnBMC,RöFo-Fortschritte auf dem Gebiet der Röntgenstrahlen und der bildgebenden …,2013
228,"S Gatidis, H Schmidt, B Gückel, I Berzukov, M Reimold, AC Pfannenberg, ...",MR/PET–Untersuchung von Kindern und Jungendlichen–erste Ergebnisse im direkten Vergleich zur PET/CT,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=200&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:mB3voiENLucC,RöFo-Fortschritte auf dem Gebiet der Röntgenstrahlen und der bildgebenden …,2013
229,"S Kaufmann, S Kruck, S Gatidis, D Schilling, M Röthke, U Kramer",Erster direkter Vergleich der MR-gesteuerten Biopsie mit der ultraschallgesteuerten Biopsie der Prostata nach negativer Vorbiopsie,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=200&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:kNdYIx-mwKoC,RöFo-Fortschritte auf dem Gebiet der Röntgenstrahlen und der bildgebenden …,2013
230,S Gatidis,The Functional Significance of P38 MAPK and Hemin for Suicidal Erythrocyte Death,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=200&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:XiSMed-E-HIC,Verlag nicht ermittelbar,2013
231,"A Tolios, S Gatidis, P Münzer, G Liu, ST Towhid, A Karathanos, E Tavlaki, ...",Increased platelet Ca2+ channel Orai1 expression upon platelet activation and in patients with acute myocardial infarction,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=200&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:NhqRSupF_l8C,"Thrombosis and haemostasis 110 (08), 386-389",2013
232,"S Gatidis, H Schmidt, C Brendle, S Kaufmann, CD Claussen, ...",Multimodale Bildgebung der Prostata mittels MR/PET–vorläufige Ergebnisse,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=200&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:CHSYGLWDkRkC,RöFo-Fortschritte auf dem Gebiet der Röntgenstrahlen und der bildgebenden …,2012
233,"O Borst, P Münzer, S Gatidis, EM Schmidt, T Schönberger, E Schmid, ...",The Inflammatory Chemokine CXC Motif Ligand 16 Triggers Platelet Activation and Adhesion Via CXC Motif Receptor 6–Dependent Phosphatidylinositide 3-Kinase/Akt Signaling,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=200&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:RYcK_YlVTxYC,"Circulation research 111 (10), 1297-1307",2012
234,"MM Haap, S Gatidis, M Horger, R Riessen, H Lehnert, CS Haas",Computed tomography angiography in patients with suspected pulmonary embolism—too often considered?,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=200&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:4fKUyHm3Qg0C,"The American journal of emergency medicine 30 (2), 325-330",2012
235,"S Gatidis, A Meier, K Jilani, E Lang, C Zelenak, SM Qadri, F Lang",Phlorhizin protects against erythrocyte cell membrane scrambling,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=200&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:WF5omc3nYNoC,"Journal of agricultural and food chemistry 59 (15), 8524-8530",2011
236,"S Gatidis, C Zelenak, A Fajol, E Lang, K Jilani, D Michael, SM Qadri, ...",p38 MAPK activation and function following osmotic shock of erythrocytes,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=200&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:qxL8FJ1GzNcC,"Cellular Physiology and Biochemistry 28 (6), 1279-1286",2011
237,"V Štrbák, K Eduardsen, SL Larsen, I Novak, IH Lambert, EK Hoffmann, ...","Author Index Vol. 28, 2011",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=200&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:_kc_bZDykSQC,"Cellular Physiology and Biochemistry 28 (6), 1331-1334",2011
238,"S Gatidis, O Borst, M Föller, F Lang",Effect of osmotic shock and urea on phosphatidylserine scrambling in thrombocyte cell membranes,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=200&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:KxtntwgDAa4C,"American Journal of Physiology-Cell Physiology 299 (1), C111-C118",2010
240,"S Gatidis, M Föller, F Lang",Hemin-induced suicidal erythrocyte death,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=200&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:lSLTfruPkqcC,"Annals of hematology 88 (8), 721-726",2009
241,"T Küstner, M Schwartz, P Martirosian, K Nikolaou, S Gatidis, B Yang, ...",Improved subsampling trajectory for reliable assessment of cardiac and respiratory motion in 5D MRI for body motion correction,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=200&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:edDO8Oi4QzsC,,
242,"S Abdulatif, K Armanious, AR Bhaktharaguttu, T Küstner, B Yang, ...",Organ-based estimation of the chronological age based on 3D MRI scans,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=200&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:ruyezt5ZtCIC,,
243,"T Küstner, F Gänzle, T Hepp, M Schwartz, K Nikolaou, B Yang, ...",Evaluation of motion correction capability in retrospective motion correction with MoCo MedGAN,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=200&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:HbR8gkJAVGIC,,
244,"SS Walter, E Wintermeyer, R Lorbeer, S Gatidis, K Nikolaou, F Bamberg, ...",Cardiovascular Risk Factors for degenerative disc diseases of the thoracolumbar Spine in a Healthy General Population: Results from the KORA MRI Study,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=200&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:Dip1O2bNi0gC,,
245,"T Kstner, C Wrslin, S Gatidis, P Martirosian, N Schwenzer, B Yang, ...",In-vivo MR-derived non-rigid motion correction of simultaneously acquired PET,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=200&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:SpbeaW3--B0C,,
246,"T Küstner, T Hepp, K Armanious, K Nikolaou, S Gatidis, B Yang",Age estimation from whole-body MR images: A proof-of-principle study,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=200&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:S16KYo8Pm5AC,,
247,"K Armanious, M Döbler, B Yang, S Gatidis",Generation of globally consistent non-confidential MRI data using deep generative adversarial networks,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=200&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:e_rmSamDkqQC,,
248,"A Liebgott, J Steyer-Ege, T Hepp, T Küstner, K Nikolaou, B Yang, ...",Feature Reduction and Selection: a Study on their Importance in the Context of Radiomics,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=200&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:M7yex6snE4oC,,
249,"MS Horger, N Schwenzer, S Gatidis, C la Fougere, K Nikolaou, AW Sauter",Assessment of extent and activity of musculoskeletal involvement in systemic sclerosis using hybrid [18F]-FDG-PET/MRI,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=200&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:k8Z6L05lTy4C,,
250,"T Hepp, K Armanious, A Tanwar, S Abdulatif, T Küstner, B Yang, S Gatidis",MoCo Cycle-MedGAN: Unsupervised correction of rigid MR motion artifacts,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=200&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:VaXvl8Fpj5cC,,
251,"SS Walter, E Wintermeyer, R Lorbeer, S Gatidis, K Nikolaou, F Bamberg, ...",Assessment of the influence of metabolic syndrome on hip osteoarthritis by magnetic resonance imaging in subjects from the general population.,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=200&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:LI9QrySNdTsC,,
252,"A Liebgott, J Yi, T Küstner, K Nikolaou, B Yang, S Gatidis",Reinforcement Learning for Automated Reference-free MR Image Quality Assessment,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=200&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:tuHXwOkdijsC,,
253,"K Armanious, S Abdulatif, V Kumar, T Hepp, B Yang, S Gatidis",Adversarial Inpainting of Arbitrary shapes in Brain MRI,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=200&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:kuK5TVdYjLIC,,
254,"C Artzner, G Grözinger, M Kolb, SS Walter, S Gatidis, MN Bongers","Interventional Radiology Effect of acquisition techniques, latest kernels, and advanced monoenergetic post-processing on stent visualization with 3rd generation dual source CT",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=200&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:tYavs44e6CUC,,
255,"M Frueh, T Kuestner, M Nachbar, D Thorwarth, A Schilling, S Gatidis",Self-Supervised Learning for Automated Anatomical Tracking in Medical Image Data with Minimal Human Labeling Effort,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=200&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:KUbvn5osdkgC,AIIM-D-21-01816,
256,"T Kuestner, S Müller, M Fischer, M Schwartz, P Martirosian, B Yang, ...",Automated organ segmentation of liver and spleen in whole-body T1-weighted MR images: Transfer learning between epidemiological cohort studies,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=200&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:g3aElNc5_aQC,,
257,"T Kuestner, B Yang, F Schick, S Gatidis, K Armanious",Retrospective motion correction using deep learning,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=200&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:EYYDruWGBe4C,,
258,"T Derlin, S Gatidis, BJ Krause, G Antoch, J Kotzerke, DP dos Santos, ...",Konsensusempfehlung zur strukturierten Befunderstellung onkologischer PET-Hybridbildgebung* Structured reporting in oncologic hybrid imaging: a consensus recommendation,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=200&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:BUYA1_V_uYcC,,
259,"SD Heber, S Rospleszcz, J Machann, S Sellner, K Nikolaou, R Lorbeer, ...","The Role of Visceral and Subcutaneous Adipose Tissue Measurements and their Ratio by Magnetic Resonance Imaging in Subjects with Prediabetes, Diabetes and Healthy Controls from …",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=200&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:uWiczbcajpAC,,
260,"L Umutlu, T Beyer, JS Grueneisen, C Rischpler, HH Quick, P Veit-Haibach, ...",Whole-Body [18F]-FDG-PET/MRI for Oncology: A Consensus Recommendation* Konsensempfehlungen zur Anwendung der Ganzkörper [18F]-FDG-PET/MRT in der onkologischen Bildgebung,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=200&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:t6usbXjVLHcC,,
261,"M Esser, S Hess, M Teufel, MS Kraus, S Schneeweiß, S Gatidis, ...",Radiation Dose Optimization in Pediatric Chest CT: Major Indicators of Dose Exposure in 1695 CT Scans over Seven Years Optimierung der Strahlendosis in der Thorax-CT des Kindes …,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=200&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:1qzjygNMrQYC,,
262,"D Thorwarth, K Zwirner, RM Winter, S Welz, D Zips, S Gatidis, J Weiß, ...",MR-simulation for radiotherapy treatment planning of head and neck cancer using 3T MAGNETOM Vida,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=200&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:OU6Ihb5iCvQC,,
263,"RM Perl, CP Reinert, K Nikolaou, S Gatidis",Technical advances in combined MR/PET: Bringing multiparametric hybrid imaging to a new level,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=200&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:P5F9QuxV20EC,,
